equipment_id,equipment_eq_id,equipment_name,department,wo_id,audit_item,status,due_date,work_performed_by,labor_time,material_cost,downtime_hours,completed_datetime,comments,attachments
2082,EQ ID 2082,"Digital PSI gauge , 9228301003",Quality Assurance,11282,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
2082,EQ ID 2082,"Digital PSI gauge , 9228301003",Quality Assurance,1014,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:51 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
2083,EQ ID 2083,"Digital Force Gauge, 3784067",Quality Assurance,11256,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
2083,EQ ID 2083,"Digital Force Gauge, 3784067",Quality Assurance,1015,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:45:27 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1945,EQ ID 1945,"EZ Torq II 150i Torque Analyzer, EZ1705007, QA",Quality Assurance,11255,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1945,EQ ID 1945,"EZ Torq II 150i Torque Analyzer, EZ1705007, QA",Quality Assurance,1000,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:45:16 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1529,EQ ID 1529,"Digital Force Gage, W08848, QA (CMS Recall)",Quality Assurance,11278,Calibrated by Cornerstone Metrology Service,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1529,EQ ID 1529,"Digital Force Gage, W08848, QA (CMS Recall)",Quality Assurance,11279,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1529,EQ ID 1529,"Digital Force Gage, W08848, QA (CMS Recall)",Quality Assurance,915,Calibrated by Cornerstone Metrology Service,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:17 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1529,EQ ID 1529,"Digital Force Gage, W08848, QA (CMS Recall)",Quality Assurance,916,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:24 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1591,EQ ID 1591,"Boundary Board, Center Bend Tooling Marks, QA",Quality Assurance,11280,"Any items that need to be replaced, must be ordered from BED.",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1591,EQ ID 1591,"Boundary Board, Center Bend Tooling Marks, QA",Quality Assurance,937,"Any items that need to be replaced, must be ordered from BED.",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:37 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1592,EQ ID 1592,"Boundary Board, Weld Spatter, QA",Quality Assurance,11277,"Any items that need to be replaced, must be ordered from BED",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1592,EQ ID 1592,"Boundary Board, Weld Spatter, QA",Quality Assurance,938,"Any items that need to be replaced, must be ordered from BED",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:09 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1628,EQ ID 1628,"EZ Torq II Torque Analyzer, EZ1410017, QA (CMS Recall)",Quality Assurance,11281,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1628,EQ ID 1628,"EZ Torq II Torque Analyzer, EZ1410017, QA (CMS Recall)",Quality Assurance,952,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:48:45 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1664,EQ ID 1664,"Boundary Board, Flange Welding, QA",Quality Assurance,6572,"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing. Replacements must be requested from BED.",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
1664,EQ ID 1664,"Boundary Board, Flange Welding, QA",Quality Assurance,956,"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing. Replacements must be requested from BED.",Closed and Completed,3/18/2023,Carmen Yauri,0.20,0.00,0.00,7/11/2023,,[]
1878,EQ ID 1878,"Boundary Board, Grab Bar Bending Tooling Marks, QA",Quality Assurance,11232,"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BED.",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1878,EQ ID 1878,"Boundary Board, Grab Bar Bending Tooling Marks, QA",Quality Assurance,987,"1) Review samples
2) Review labels and stickers

Replace anything damaged or missing.  Replacements must be requested from BED.",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:13 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
76,EQ ID 76,"Boundary Board, Assembly, 150 brackets",Quality Assurance,6573,"Review board for condition, location, use, and accuracy",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
76,EQ ID 76,"Boundary Board, Assembly, 150 brackets",Quality Assurance,57,"Review board for condition, location, use, and accuracy",Closed and Completed,3/18/2023,Carmen Yauri,0.25,0.00,0.00,7/12/2023,,[]
77,EQ ID 77,"Boundary Board, Assembly, 5050 / 5090 Vessels",Quality Assurance,6574,"Review board for condition, location, use, and accuracy",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
77,EQ ID 77,"Boundary Board, Assembly, 5050 / 5090 Vessels",Quality Assurance,58,"Review board for condition, location, use, and accuracy",Closed and Completed,3/18/2023,Carmen Yauri,0.25,0.00,0.00,7/12/2023,,[]
78,EQ ID 78,"Boundary Board, TPF, Edge Bander",Quality Assurance,6575,"Audit samples for damage, location and proper use.",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
78,EQ ID 78,"Boundary Board, TPF, Edge Bander",Quality Assurance,11218,"Audit samples for damage, location, and proper use.",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
78,EQ ID 78,"Boundary Board, TPF, Edge Bander",Quality Assurance,59,"Audit samples for damage, location and proper use.",Closed and Completed,3/18/2023,Carmen Yauri,0.20,0.00,0.00,7/12/2023,,[]
78,EQ ID 78,"Boundary Board, TPF, Edge Bander",Quality Assurance,60,"Audit samples for damage, location, and proper use.",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:09 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
80,EQ ID 80,"Boundary Board, TPF, 1540 Door Notcher",Quality Assurance,6576,"Audit samples for damage, location, and proper use",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
80,EQ ID 80,"Boundary Board, TPF, 1540 Door Notcher",Quality Assurance,61,"Audit samples for damage, location, and proper use",Closed and Completed,3/18/2023,Carmen Yauri,0.20,0.00,0.00,7/12/2023,,[]
83,EQ ID 83,"Boundary Board, Soap Dispenser Assembly, 40 Vessel",Quality Assurance,6577,"Audit samples for damage, location, and proper use",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
83,EQ ID 83,"Boundary Board, Soap Dispenser Assembly, 40 Vessel",Quality Assurance,63,"Audit samples for damage, location, and proper use",Closed and Completed,3/18/2023,Carmen Yauri,0.30,0.00,0.00,7/12/2023,,[]
86,EQ ID 86,"Boundary Board, Soap Dispenser Assembly, 4112 can",Quality Assurance,11200,"Audit samples for damage, location, and proper use",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
86,EQ ID 86,"Boundary Board, Soap Dispenser Assembly, 4112 can",Quality Assurance,64,"Audit samples for damage, location, and proper use",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:37:41 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
87,EQ ID 87,"Boundary Board, TPF, 1540 /1040 Edge Finisher",Quality Assurance,6578,"Audit samples for damage, location, and proper use.",Pending,7/24/2024,,0.00,0.00,0.00,,,[]
87,EQ ID 87,"Boundary Board, TPF, 1540 /1040 Edge Finisher",Quality Assurance,65,"Audit samples for damage, location, and proper use.",Closed and Completed,3/18/2023,Carmen Yauri,0.30,0.00,0.00,7/13/2023,,[]
1212,EQ ID 1212,"Function Gage, T-4112-7 AC 3, Adams Campbell",Quality Assurance,11296,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1212,EQ ID 1212,"Function Gage, T-4112-7 AC 3, Adams Campbell",Quality Assurance,722,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:46 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1213,EQ ID 1213,"Surface Plate 36x48, PQ-51-14, QA (CMS Recall)",Quality Assurance,11250,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1213,EQ ID 1213,"Surface Plate 36x48, PQ-51-14, QA (CMS Recall)",Quality Assurance,723,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:40 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1214,EQ ID 1214,"18"" Digital Height Gage, 1409748, QA (CMS Recall)",Quality Assurance,11275,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1214,EQ ID 1214,"18"" Digital Height Gage, 1409748, QA (CMS Recall)",Quality Assurance,724,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:52 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1215,EQ ID 1215,"Pin Gage Set, B005, QA",Quality Assurance,11252,changing from Cornerstone Metrology Service to Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1215,EQ ID 1215,"Pin Gage Set, B005, QA",Quality Assurance,725,changing from Cornerstone Metrology Service to Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:54 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
